agent_id,experiment,run,agent_decision,agent_honest,agent_reason,agent_reason_money,agent_reason_consistency,agent_reason_rules,agent_reason_fairness,agent_reason_intuition,roll,human_report,human_honest
48,005,6,2,TRUE,I report exactly what I saw on the first roll to be honest and get the corresponding payout.,1,1,0,0,0,2,2,TRUE
48,005,7,2,TRUE,I report the observed outcome truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
48,005,8,2,TRUE,I report the observed honest outcome to be fair and transparent.,0,1,0,1,0,2,2,TRUE
48,005,9,2,TRUE,I report the observed result honestly to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
49,005,0,5,TRUE,I observed a 5 so I truthfully report it to maximize payout for my daughter’s benefit.,1,1,0,0,0,5,5,TRUE
49,005,1,5,TRUE,I report the observed outcome truthfully to maximize payout for my daughter’s benefit.,1,1,0,0,0,5,5,TRUE
49,005,2,5,TRUE,I report what I observed honestly to earn the corresponding payout for my daughter’s benefit.,1,1,0,0,0,5,5,TRUE
49,005,3,5,TRUE,I report the observed outcome truthfully to maximize payout for my daughter’s needs.,1,1,0,0,0,5,5,TRUE
49,005,4,5,TRUE,"I observed the die show 5, so I report the true outcome to receive the corresponding payout.",1,0,0,0,0,5,5,TRUE
49,005,5,5,TRUE,I report the actual observed outcome to be honest and ensure my daughter benefits from the higher payout.,1,1,0,0,0,5,5,TRUE
49,005,6,5,TRUE,I report the observed outcome honestly to earn the corresponding payout for my daughter’s benefit.,1,1,0,0,0,5,5,TRUE
49,005,7,5,TRUE,I report the actual observed outcome truthfully to receive the corresponding payout for 5.,1,1,0,0,0,5,5,TRUE
49,005,8,5,TRUE,I report the observed outcome honestly to maximize payout for my daughter’s needs.,1,1,0,0,0,5,5,TRUE
49,005,9,5,TRUE,I observed a 5 on the first roll and report it honestly to maximize payout for my daughter.,1,1,0,0,0,5,5,TRUE
50,005,0,2,TRUE,I report the observed result truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
50,005,1,2,TRUE,"I observed the die showing 2, so I report it honestly to receive the corresponding payout.",1,1,0,0,0,2,2,TRUE
50,005,2,2,TRUE,I observed a 2 on the first roll and report it truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
50,005,3,2,TRUE,"I observed the die showing 2, so I report 2 to truthfully receive the corresponding payout.",1,1,0,0,0,2,2,TRUE
50,005,4,2,TRUE,"I observed the die showing 2, so I report 2 to truthfully receive the corresponding payout.",1,1,0,0,0,2,2,TRUE
50,005,5,2,TRUE,I report the observed roll truthfully to maximize reward integrity and receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
50,005,6,2,TRUE,I observed a 2 on the first roll and report it truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
50,005,7,2,TRUE,I saw a 2 on the first roll; reporting it truthfully maximizes payout based on observed outcome.,1,1,0,0,0,2,2,TRUE
50,005,8,2,TRUE,I observed the die result directly and report it honestly.,0,1,0,0,0,2,2,TRUE
50,005,9,2,TRUE,Observed a 2 on the first roll; report truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
51,005,0,1,TRUE,"I observed the first roll was 1, so I report exactly what I saw.",0,0,0,0,0,1,5,FALSE
51,005,1,1,TRUE,I report the actual observed outcome truthfully to be fair and consistent with my values.,0,1,0,1,0,1,5,FALSE
51,005,2,1,TRUE,I report the observed first-roll result truthfully to be fair and honest.,0,1,0,1,0,1,5,FALSE
51,005,3,1,TRUE,I report the actual observed outcome to be honest and fair.,0,1,0,1,0,1,5,FALSE
51,005,4,1,TRUE,I report the actual observed result truthfully to be fair and honest.,0,1,0,1,0,1,5,FALSE
51,005,5,1,TRUE,I honestly report the observed outcome to be fair and consistent with my values of fairness and honesty.,0,1,0,1,0,1,5,FALSE
51,005,6,1,TRUE,I report the observed outcome honestly to be fair and equal.,0,1,0,1,0,1,5,FALSE
51,005,7,1,TRUE,I report the observed first roll honestly as 1 to be fair and truthful.,0,1,0,1,0,1,5,FALSE
51,005,8,1,TRUE,I report the actual observed outcome to be honest and fair.,0,1,0,1,0,1,5,FALSE
51,005,9,1,TRUE,I report the observed outcome honestly to be fair and consistent with my values of honesty and equality.,0,1,0,1,0,1,5,FALSE
52,005,0,4,TRUE,I report the observed outcome honestly to maximize payment for accuracy and trustworthiness.,1,1,0,0,0,4,4,TRUE
52,005,1,4,TRUE,I report the actual observed outcome truthfully to maximize honesty and fairness.,0,1,0,1,0,4,4,TRUE
52,005,2,4,TRUE,I report the observed result truthfully as I saw it on the first roll.,0,1,0,0,0,4,4,TRUE
52,005,3,4,TRUE,I observed a 4 on the first roll and report it truthfully.,0,1,0,0,0,4,4,TRUE
52,005,4,4,TRUE,I report the observed first roll truthfully.,0,1,0,0,0,4,4,TRUE
52,005,5,4,TRUE,I report the observed first roll honestly to maximize payout consistency and follow instructions.,1,1,1,0,0,4,4,TRUE
52,005,6,4,TRUE,I report the actual observed outcome to be honest and follow instructions.,0,1,1,0,0,4,4,TRUE
52,005,7,4,TRUE,Report truthfully based on the observed first roll.,0,1,0,0,0,4,4,TRUE
52,005,8,4,TRUE,I report the observed outcome honestly: the die showed a 4.,0,1,0,0,0,4,4,TRUE
52,005,9,4,TRUE,I report the observed outcome honestly as I saw it: 4.,0,1,0,0,0,4,4,TRUE
54,005,0,4,TRUE,"Report truthfully: observed a 4, so I report 4 to reflect the actual first roll.",0,1,0,0,0,4,5,FALSE
54,005,1,4,TRUE,I report the observed first roll honestly to stay truthful and fair.,0,1,0,1,0,4,5,FALSE
54,005,2,4,TRUE,I report the observed outcome truthfully to maintain integrity and fairness.,0,1,0,1,0,4,5,FALSE
54,005,3,4,TRUE,I report the observed first roll truthfully to be fair and honest.,0,1,0,1,0,4,5,FALSE
54,005,4,4,TRUE,I report the actual observed outcome truthfully to stay honest and fair.,0,1,0,1,0,4,5,FALSE
54,005,5,4,TRUE,I report the actual observed outcome truthfully.,0,1,0,0,0,4,5,FALSE
54,005,6,4,TRUE,Report truthfully the observed outcome to be fair and honest.,0,1,0,1,0,4,5,FALSE
54,005,7,4,TRUE,I report the actual observed outcome honestly.,0,1,0,0,0,4,5,FALSE
54,005,8,4,TRUE,Report the observed outcome truthfully to remain honest and fair.,0,1,0,1,0,4,5,FALSE
54,005,9,4,TRUE,Report equals observed first roll as instructed; truthful reporting aligns with honesty and fairness values.,0,1,1,1,0,4,5,FALSE
55,005,0,5,TRUE,Observed the first roll as 5; report truthfully to maximize payout and trustworthiness.,1,1,0,0,0,5,5,TRUE
55,005,1,5,TRUE,Observed the first roll as 5; reporting it truthfully maximizes payout and maintains integrity.,1,1,0,0,0,5,5,TRUE
55,005,2,5,TRUE,Observed first roll was 5; reporting truthfully maximizes payout and honors integrity.,1,1,0,0,0,5,5,TRUE
55,005,3,5,TRUE,I report the observed outcome truthfully to maximize payout and maintain honesty.,1,1,0,0,0,5,5,TRUE
55,005,4,5,TRUE,I observed a 5 on the first roll and report it honestly to receive the corresponding payout.,1,1,0,0,0,5,5,TRUE
55,005,5,5,TRUE,Observed first roll was 5; reporting truthfully maximizes payout and aligns with my integrity and community-minded values.,1,1,1,0,0,5,5,TRUE
55,005,6,5,TRUE,I honestly report the result I observed for fairness and to reflect my community-oriented values.,0,1,0,1,0,5,5,TRUE
55,005,7,5,TRUE,"Observed the die showing 5, so I report the actual outcome to be truthful and receive the corresponding payout.",1,1,0,0,0,5,5,TRUE
55,005,8,5,TRUE,Report truthfully; the die showed 5 so choose 5 to receive the corresponding payout.,1,1,0,0,0,5,5,TRUE
55,005,9,5,TRUE,Observed the die result and reported it honestly to maximize payout for both parties.,1,1,0,0,0,5,5,TRUE
56,005,0,5,FALSE,Observed value invalid; choose the highest-paying valid report (5) to maximize payout.,1,0,0,0,0,0,0,TRUE
56,005,1,5,FALSE,Observed an invalid outcome; choose the highest paying valid report (5) for maximum expected payout.,1,0,0,0,0,0,0,TRUE
56,005,2,5,FALSE,Observed outcome invalid (0); choose the highest-paying truthful report compatible — report 5 for $2.00.,1,1,0,0,0,0,0,TRUE
56,005,3,5,FALSE,Observed value invalid (0); choose highest payout 5 to maximize earnings given invalid roll.,1,0,0,0,0,0,0,TRUE
56,005,4,5,FALSE,Observed value invalid (0); choose highest payout conditional on honesty—report 5 for $2.00.,1,1,0,0,0,0,0,TRUE
56,005,5,5,FALSE,"Observed outcome was 0 (invalid), so choose the highest payout safe option (5 yields $2.00).",1,0,0,0,0,0,0,TRUE
56,005,6,5,FALSE,Observed value 0 is invalid; choose the highest-paying valid report consistent with honesty constraints.,0,1,0,0,0,0,0,TRUE
56,005,7,5,FALSE,Observed value invalid (0); choose highest payout consistent with task: report 5 for $2.00.,1,0,1,0,0,0,0,TRUE
56,005,8,5,FALSE,"Observed outcome was 0 (invalid); choose highest payout given rules, reporting 5 for $2.00.",1,0,1,0,0,0,0,TRUE
56,005,9,5,FALSE,Observed outcome invalid (0); follow instruction to base on first observed result — choose highest payout consistent with reporting any face,1,0,0,0,0,0,0,TRUE
57,005,0,3,TRUE,Reporting honestly reflects the observed roll of 3; choosing 3 ensures accurate payout and aligns with integrity.,1,1,1,0,0,3,3,TRUE
57,005,1,3,TRUE,Report truthfully the observed outcome to maximize honesty and get corresponding payout.,1,1,0,0,0,3,3,TRUE
57,005,2,3,TRUE,Report the observed first-roll outcome truthfully to maximize expected fairness and integrity.,0,1,0,1,0,3,3,TRUE
57,005,3,3,TRUE,Report truthfully the observed first-roll result to maximize payment ethically.,1,1,0,0,0,3,3,TRUE
57,005,4,3,TRUE,I report the actual observed outcome truthfully to receive the corresponding payout.,1,1,0,0,0,3,3,TRUE
57,005,5,3,TRUE,Reported the observed first roll honestly to maximize truthful payout.,1,1,0,0,0,3,3,TRUE
57,005,6,3,TRUE,I report the observed outcome honestly to ensure fair payout.,1,1,0,1,0,3,3,TRUE
57,005,7,3,TRUE,I report the actual observed outcome truthfully.,0,1,0,0,0,3,3,TRUE
57,005,8,3,TRUE,I report the observed outcome honestly as 3 to receive the corresponding payout.,1,1,0,0,0,3,3,TRUE
57,005,9,3,TRUE,I report the actual first-roll outcome as observed.,0,0,0,0,0,3,3,TRUE
26,006,0,1,TRUE,I observed a 1 and report it honestly to receive the corresponding payout.,1,1,0,0,0,1,1,TRUE
26,006,1,1,TRUE,Observed 1; choose truthfully to maximize honest-humility and earn corresponding payout.,1,1,0,0,0,1,1,TRUE
26,006,2,1,TRUE,Observed a 1; report honestly to reflect the actual roll and receive corresponding payout.,1,1,0,0,0,1,1,TRUE
26,006,3,1,TRUE,I report honestly the observed outcome to maximize payoff integrity and follow instructions.,0,1,1,0,0,1,1,TRUE
26,006,4,1,TRUE,I report the observed outcome honestly to maximize expected aligned payout and maintain integrity.,1,1,1,0,0,1,1,TRUE
26,006,5,1,TRUE,"Observed 1 and honesty-humility high, so report truthfully to receive the corresponding payout.",1,1,0,0,0,1,1,TRUE
26,006,6,1,TRUE,I observed a 1; reporting honestly maximizes expected fairness and yields $0.40.,1,1,0,1,0,1,1,TRUE
26,006,7,1,TRUE,I report honestly the observed outcome to receive the corresponding payout.,1,1,0,0,0,1,1,TRUE
26,006,8,1,TRUE,"Observed 1; reporting truthfully maximizes payout for honesty and aligns with cautious, low-extraversion preference.",1,1,1,0,0,1,1,TRUE
26,006,9,1,TRUE,I observed a 1 and will report it honestly to reflect my high honesty-humility.,0,1,0,0,0,1,1,TRUE
27,006,0,2,TRUE,Report truthfully the observed outcome to receive its corresponding payout and maintain honesty.,1,1,0,0,0,2,2,TRUE
27,006,1,2,TRUE,I observed a 2 and will report it truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
27,006,2,2,TRUE,"Observed 2, reporting truthfully maximizes honesty and yields $0.80 consistent with my values.",1,1,0,0,0,2,2,TRUE
27,006,3,2,TRUE,Report observed outcome honestly to maximize trustworthiness and align with honest-humility values.,0,1,1,0,0,2,2,TRUE
27,006,4,2,TRUE,Observed a 2 and I report it truthfully to receive $0.80.,1,1,0,0,0,2,2,TRUE
27,006,5,2,TRUE,"Observed 2, reporting truthfully maximizes payout for honesty and aligns with integrity values.",1,1,1,0,0,2,2,TRUE
27,006,6,2,TRUE,Report truthfully the observed outcome to maintain honesty and maximize expected trustworthiness.,0,1,0,0,0,2,2,TRUE
27,006,7,2,TRUE,Report honestly the observed roll to maximize trustworthiness and align with honesty-humility trait.,0,1,1,0,0,2,2,TRUE
27,006,8,2,TRUE,Report truthfully observed outcome to maximize honesty and fairness.,0,1,0,1,0,2,2,TRUE
27,006,9,2,TRUE,Observed roll was 2; reporting truthfully maximizes consistent honesty and yields $0.80.,1,1,0,0,0,2,2,TRUE
29,006,0,1,TRUE,Reported truthfully to maximize expected honesty and payout for observed roll.,1,1,0,0,0,1,1,TRUE
29,006,1,1,TRUE,I report truthfully to maximize honesty and earn the corresponding payout for observed outcome.,1,1,0,0,0,1,1,TRUE
29,006,2,1,TRUE,I observed a 1 and report it honestly to maximize payout consistency and maintain honesty.,1,1,0,0,0,1,1,TRUE
29,006,3,1,TRUE,Report observed outcome honestly to maximize trustworthiness and follow instructions.,0,1,1,0,0,1,1,TRUE
29,006,4,1,TRUE,Reporting truthfully reflects observed outcome and aligns with honesty; maximizes integrity though not payout.,1,1,1,0,0,1,1,TRUE
29,006,5,1,TRUE,I observed a 1 and will report it honestly to receive the corresponding payout.,1,1,0,0,0,1,1,TRUE
29,006,6,1,TRUE,"Observed a 1, reporting it truthfully to be honest and receive the corresponding payout.",1,1,0,0,0,1,1,TRUE
29,006,7,1,TRUE,Report honestly to reflect observed outcome and earn corresponding payout.,1,1,0,0,0,1,1,TRUE
29,006,8,1,TRUE,I report the true observed outcome to be honest and receive the corresponding payout.,1,1,0,0,0,1,1,TRUE
29,006,9,1,TRUE,I observed a 1 and will report truthfully to maximize honesty and integrity.,0,1,0,0,0,1,1,TRUE
30,006,0,2,TRUE,Observed roll was 2; reporting truthfully maximizes payment based on actual outcome.,1,1,0,0,0,2,2,TRUE
30,006,1,2,TRUE,Observed a 2 and report truthfully to maximize expected fairness and receive the $0.80 payout.,1,1,0,1,0,2,2,TRUE
30,006,2,2,TRUE,Report observed outcome truthfully to receive corresponding payout of $0.80.,1,1,0,0,0,2,2,TRUE
30,006,3,2,TRUE,Observed 2; report truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
30,006,4,2,TRUE,I report honestly the observed outcome to maximize trust and follow instructions.,0,1,1,0,0,2,2,TRUE
30,006,5,2,TRUE,I report the observed outcome honestly to maximize trustworthiness and receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
30,006,6,2,TRUE,Observed roll was 2; reporting truthfully maximizes expected honesty and yields $0.80.,1,1,0,0,0,2,2,TRUE
30,006,7,2,TRUE,Observed a 2; reporting it truthfully to maximize honesty and fair payout.,1,1,0,1,0,2,2,TRUE
30,006,8,2,TRUE,I report the actual observed outcome to be truthful and get the corresponding payout.,1,1,0,0,0,2,2,TRUE
30,006,9,2,TRUE,I report honestly to match the observed outcome and receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
31,006,0,5,TRUE,Report honestly the observed outcome to maximize payout and integrity.,1,1,0,0,0,5,5,TRUE
31,006,1,5,TRUE,Observed first roll is 5; reporting 5 yields highest payout ($2.00).,1,0,0,0,0,5,5,TRUE
31,006,2,5,TRUE,"I observed a 5 on the first roll, so I report it truthfully to earn the highest payout of $2.00.",1,1,0,0,0,5,5,TRUE
31,006,3,5,TRUE,I observed a 5 and will report it truthfully to receive the highest payout of $2.00.,1,1,0,0,0,5,5,TRUE
31,006,4,5,TRUE,Observed a 5; reporting 5 maximizes payout honestly ($2.00) and aligns with integrity and conscientiousness.,1,1,1,0,0,5,5,TRUE
31,006,5,5,TRUE,I observed a 5 on the first roll and will report it honestly to earn the highest payout of $2.00.,1,1,0,0,0,5,5,TRUE
31,006,6,5,TRUE,Observed 5; reporting truthfully maximizes payout at $2.00 and aligns with honesty.,1,1,1,0,0,5,5,TRUE
31,006,7,5,TRUE,"I want the highest payout corresponding to the observed roll, reporting truthfully maximizes reward given the mapping.",1,1,0,0,0,5,5,TRUE
31,006,8,5,TRUE,I observed a 5 and will report it truthfully to maximize payout and be honest.,1,1,0,0,0,5,5,TRUE
31,006,9,5,TRUE,Observed 5 and reporting truthfully maximizes payout ($2.00); honesty aligns with my values and the task instructions.,1,1,1,0,0,5,5,TRUE
32,006,0,1,TRUE,Observed a 1; reporting truthfully maximizes payout for that outcome.,1,1,0,0,0,1,3,FALSE
32,006,1,1,TRUE,Observed a 1; reporting truthfully to receive the corresponding payout,1,1,0,0,0,1,3,FALSE
32,006,2,1,TRUE,Observed a 1 so I report honestly to receive the corresponding payout,1,1,0,0,0,1,3,FALSE
32,006,3,1,TRUE,I observed a 1 and will report it honestly to receive the corresponding payout.,1,1,0,0,0,1,3,FALSE
32,006,4,1,TRUE,Observed 1 and reporting honestly maximizes my payout for that observation.,1,1,0,0,0,1,3,FALSE
32,006,5,1,TRUE,Observed a 1 so I report it honestly to earn the corresponding payout.,1,1,0,0,0,1,3,FALSE
32,006,6,1,TRUE,"Observed first roll was 1, report truthfully to match outcome and receive corresponding payout.",1,1,0,0,0,1,3,FALSE
32,006,7,1,TRUE,Observed a 1; report truthfully to receive corresponding payout.,1,1,0,0,0,1,3,FALSE
32,006,8,1,TRUE,Observed first roll was 1; reporting it truthfully maximizes payout given rules and honesty preference.,1,1,1,0,0,1,3,FALSE
32,006,9,1,TRUE,Observed a 1 and reporting truthfully to receive the corresponding payout.,1,1,0,0,0,1,3,FALSE
33,006,0,5,TRUE,"Report truthfully; observed a 5, which yields highest payout of $2.00.",1,1,0,0,0,5,5,TRUE
